1913.000	 -27.8599	-27.4415	 -28.2782
1914.000	 -27.8304	-27.3720	 -28.2887
1915.000	 -27.8023	-27.3848	 -28.2199
1916.000	 -27.7743	-27.3167	 -28.2320
1917.000	 -27.7478	-27.3309	 -28.1646
1918.000	 -27.7212	-27.2642	 -28.1782
1919.000	 -27.7048	-27.2887	 -28.1209
1920.000	 -27.6884	-27.2322	 -28.1446
1921.000	 -27.6834	-27.2684	 -28.0985
1922.000	 -27.6785	-27.2234	 -28.1335
1923.000	 -27.6763	-27.2628	 -28.0899
1924.000	 -27.6742	-27.2208	 -28.1276
1925.000	 -27.6726	-27.2612	 -28.0839
1926.000	 -27.6709	-27.2199	 -28.1220
1927.000	 -27.6716	-27.2632	 -28.0800
1928.000	 -27.6722	-27.2242	 -28.1202
1929.000	 -27.6825	-27.2780	 -28.0869
1930.000	 -27.6928	-27.2490	 -28.1365
1931.000	 -27.7065	-27.3073	 -28.1058
1932.000	 -27.7203	-27.2817	 -28.1588
1933.000	 -27.7470	-27.3541	 -28.1400
1934.000	 -27.7738	-27.3414	 -28.2061
1935.000	 -27.8044	-27.4188	 -28.1901
1936.000	 -27.8351	-27.4097	 -28.2606
1937.000	 -27.8675	-27.4897	 -28.2453
1938.000	 -27.8999	-27.4817	 -28.3180
1939.000	 -27.9391	-27.5694	 -28.3088
1940.000	 -27.9784	-27.5674	 -28.3893
1941.000	 -28.0123	-27.6503	 -28.3744
1942.000	 -28.0463	-27.6417	 -28.4508
1943.000	 -28.0777	-27.7222	 -28.4331
1944.000	 -28.1091	-27.7098	 -28.5084
1945.000	 -28.1412	-27.7908	 -28.4917
1946.000	 -28.1734	-27.7778	 -28.5690
1947.000	 -28.2082	-27.8611	 -28.5554
1948.000	 -28.2431	-27.8497	 -28.6364
1949.000	 -28.2704	-27.9251	 -28.6157
1950.000	 -28.2977	-27.9055	 -28.6899
1951.000	 -28.3211	-27.9766	 -28.6656
1952.000	 -28.3445	-27.9527	 -28.7363
1953.000	 -28.3756	-28.0314	 -28.7198
1954.000	 -28.4067	-28.0151	 -28.7982
1955.000	 -28.4363	-28.0925	 -28.7801
1956.000	 -28.4660	-28.0749	 -28.8570
1957.000	 -28.4949	-28.1520	 -28.8378
1958.000	 -28.5239	-28.1340	 -28.9137
1959.000	 -28.5557	-28.2145	 -28.8969
1960.000	 -28.5875	-28.1995	 -28.9756
1961.000	 -28.6188	-28.2799	 -28.9577
1962.000	 -28.6501	-28.2643	 -29.0358
1963.000	 -28.6847	-28.3485	 -29.0209
1964.000	 -28.7193	-28.3361	 -29.1025
1965.000	 -28.7586	-28.4253	 -29.0919
1966.000	 -28.7979	-28.4173	 -29.1785
1967.000	 -28.8335	-28.5032	 -29.1637
1968.000	 -28.8691	-28.4912	 -29.2469
1969.000	 -28.9096	-28.5825	 -29.2367
1970.000	 -28.9501	-28.5750	 -29.3252
1971.000	 -28.9728	-28.6489	 -29.2968
1972.000	 -28.9956	-28.6233	 -29.3679
1973.000	 -29.0043	-28.6836	 -29.3251
1974.000	 -29.0131	-28.6437	 -29.3824
1975.000	 -28.9999	-28.6824	 -29.3173
1976.000	 -28.9867	-28.6202	 -29.3532
1977.000	 -28.9470	-28.6329	 -29.2611
1978.000	 -28.9072	-28.5438	 -29.2707
1979.000	 -28.8347	-28.5243	 -29.1450
1980.000	 -28.7621	-28.4021	 -29.1220
1981.000	 -28.6506	-28.3446	 -28.9565
1982.000	 -28.5391	-28.1835	 -28.8946
1983.000	 -28.3835	-28.0831	 -28.6838
1984.000	 -28.2278	-27.8777	 -28.5780
1985.000	 -28.0389	-27.7454	 -28.3323
1986.000	 -27.8499	-27.5065	 -28.1933
1987.000	 -27.6494	-27.3645	 -27.9343
1988.000	 -27.4489	-27.1135	 -27.7843
1989.000	 -27.2513	-26.9761	 -27.5264
1990.000	 -27.0536	-26.7272	 -27.3801
1991.000	 -26.8929	-26.6289	 -27.1569
1992.000	 -26.7321	-26.4161	 -27.0481
1993.000	 -26.6452	-26.3947	 -26.8958
1994.000	 -26.5583	-26.2551	 -26.8616
1995.000	 -26.5815	-26.3474	 -26.8156
1996.000	 -26.6046	-26.3165	 -26.8927
1997.000	 -26.7488	-26.5336	 -26.9639
1998.000	 -26.8929	-26.6215	 -27.1643
1999.000	 -27.1069	-26.9126	 -27.3013
2000.000	 -27.3210	-27.0686	 -27.5733
2001.000	 -27.4368	-27.2690	 -27.6047
2002.000	 -27.5527	-27.3264	 -27.7789
2003.000	 -27.2251	-27.0932	 -27.3569
2004.000	 -26.8975	-26.7050	 -27.0899
2005.000	 -25.9478	-25.8608	 -26.0347
2006.000	 -24.9981	-24.8528	 -25.1434
2007.000	 -25.8285	-25.7795	 -25.8775
2008.000	 -26.6589	-26.5494	 -26.7685
2009.000	 -27.3298	-27.1462	 -27.5135
2009.100	 -27.3298	-27.1462	 -27.5135
