22.6	8.92E-06	9.36E-06	9.36E-06
22.8	8.88E-06	9.32E-06	9.32E-06
23	8.84E-06	9.28E-06	9.28E-06
23.2	8.81E-06	9.25E-06	9.25E-06
23.4	8.77E-06	9.21E-06	9.21E-06
23.6	8.73E-06	9.17E-06	9.17E-06
23.8	8.69E-06	9.13E-06	9.13E-06
24	8.66E-06	9.09E-06	9.09E-06
24.2	8.62E-06	9.05E-06	9.05E-06
24.4	8.58E-06	9.01E-06	9.01E-06
24.6	8.54E-06	8.97E-06	8.97E-06
24.8	8.50E-06	8.93E-06	8.93E-06
25	8.46E-06	8.89E-06	8.89E-06
25.2	8.42E-06	8.85E-06	8.85E-06
25.4	8.38E-06	8.80E-06	8.80E-06
25.6	8.35E-06	8.76E-06	8.76E-06
25.8	8.31E-06	8.72E-06	8.72E-06
26	8.26E-06	8.68E-06	8.68E-06
26.2	8.22E-06	8.63E-06	8.63E-06
26.4	8.18E-06	8.59E-06	8.59E-06
26.6	8.14E-06	8.55E-06	8.55E-06
26.8	8.10E-06	8.50E-06	8.50E-06
27	8.05E-06	8.46E-06	8.46E-06
27.2	8.01E-06	8.41E-06	8.41E-06
27.4	7.96E-06	8.36E-06	8.36E-06
27.6	7.92E-06	8.32E-06	8.32E-06
27.8	7.88E-06	8.27E-06	8.27E-06
28	7.83E-06	8.22E-06	8.22E-06
28.2	7.79E-06	8.18E-06	8.18E-06
28.4	7.74E-06	8.13E-06	8.13E-06
28.6	7.70E-06	8.08E-06	8.08E-06
28.8	7.65E-06	8.03E-06	8.03E-06
29	7.60E-06	7.98E-06	7.98E-06
29.2	7.56E-06	7.94E-06	7.94E-06
29.4	7.51E-06	7.89E-06	7.89E-06
29.6	7.47E-06	7.84E-06	7.84E-06
29.8	7.42E-06	7.79E-06	7.79E-06
30	7.37E-06	7.74E-06	7.74E-06
30.2	7.33E-06	7.69E-06	7.69E-06
30.4	7.28E-06	7.64E-06	7.64E-06
30.6	7.23E-06	7.60E-06	7.60E-06
30.8	7.19E-06	7.55E-06	7.55E-06
31	7.14E-06	7.50E-06	7.50E-06
31.2	7.09E-06	7.45E-06	7.45E-06
31.4	7.05E-06	7.40E-06	7.40E-06
31.6	7.00E-06	7.35E-06	7.35E-06
31.8	6.96E-06	7.30E-06	7.30E-06
32	6.91E-06	7.26E-06	7.26E-06
32.2	6.86E-06	7.21E-06	7.21E-06
32.4	6.82E-06	7.16E-06	7.16E-06
32.6	6.77E-06	7.11E-06	7.11E-06
32.8	6.72E-06	7.06E-06	7.06E-06
33	6.68E-06	7.01E-06	7.01E-06
33.2	6.63E-06	6.96E-06	6.96E-06
33.4	6.59E-06	6.91E-06	6.91E-06
33.6	6.54E-06	6.87E-06	6.87E-06
33.8	6.49E-06	6.82E-06	6.82E-06
34	6.45E-06	6.77E-06	6.77E-06
34.2	6.40E-06	6.72E-06	6.72E-06
34.4	6.35E-06	6.67E-06	6.67E-06
34.6	6.31E-06	6.62E-06	6.62E-06
34.8	6.26E-06	6.57E-06	6.57E-06
35	6.22E-06	6.53E-06	6.53E-06
35.2	6.17E-06	6.48E-06	6.48E-06
35.4	6.12E-06	6.43E-06	6.43E-06
35.6	6.08E-06	6.38E-06	6.38E-06
35.8	6.03E-06	6.33E-06	6.33E-06
36	5.98E-06	6.28E-06	6.28E-06
36.2	5.94E-06	6.23E-06	6.23E-06
36.4	5.89E-06	6.19E-06	6.19E-06
36.6	5.84E-06	6.14E-06	6.14E-06
36.8	5.80E-06	6.09E-06	6.09E-06
37	5.75E-06	6.04E-06	6.04E-06
37.2	5.71E-06	5.99E-06	5.99E-06
37.4	5.66E-06	5.94E-06	5.94E-06
37.6	5.61E-06	5.89E-06	5.89E-06
37.8	5.57E-06	5.85E-06	5.85E-06
38	5.52E-06	5.80E-06	5.80E-06
38.2	5.47E-06	5.75E-06	5.75E-06
38.4	5.43E-06	5.70E-06	5.70E-06
38.6	5.38E-06	5.65E-06	5.65E-06
38.8	5.34E-06	5.60E-06	5.60E-06
39	5.29E-06	5.55E-06	5.55E-06
39.2	5.24E-06	5.51E-06	5.51E-06
39.4	5.20E-06	5.46E-06	5.46E-06
