59.3	814.2398828817701	-30.83881051926298
59.35	814.4415703918537	-30.839547537688443
59.4	814.6430140442401	-30.8402845561139
59.45	814.8442139571364	-30.84102157453936
59.5	815.0451702487501	-30.841758592964823
59.55	815.2458830372889	-30.842495611390284
59.6	815.4463524409601	-30.843232629815745
59.65	815.6465785779712	-30.843969648241206
59.7	815.8465615665301	-30.844706666666667
59.75	816.0463015248438	-30.845318646566163
59.8	816.2457985711201	-30.845847959798995
59.85	816.4450528235664	-30.846377273031823
59.9	816.6440644003902	-30.846906586264655
59.95	816.8428334197988	-30.847435899497487
60.0	817.0413600000002	-30.847965212730315
60.05	817.2396442592012	-30.848494525963147
60.1	817.4376863156101	-30.84902383919598
60.15	817.6354862874339	-30.84955315242881
60.2	817.8330442928801	-30.85008246566164
60.25	818.0303604501564	-30.85061177889447
60.3	818.22743487747	-30.851141092127303
60.35	818.4242676930287	-30.85167040536013
60.4	818.6208590150401	-30.852199718592964
60.45	818.8172089617112	-30.852729031825795
60.5	819.01331765125	-30.853258345058624
60.55	819.2091852018638	-30.853787658291456
60.6	819.4048117317601	-30.854316971524288
60.65	819.6001973591463	-30.85484628475712
60.7	819.7953422022301	-30.855375597989948
60.75	819.9902463792188	-30.85590491122278
60.8	820.18491000832	-30.85643422445561
60.85	820.3793332077414	-30.85696353768844
60.9	820.5735160956899	-30.857492850921272
60.95	820.7674587903739	-30.858022164154104
61.0	820.9611614100002	-30.858551477386932
61.05	821.1546240727762	-30.859080790619764
61.1	821.3478468969101	-30.859610103852596
61.15	821.5408300006088	-30.860139417085428
61.2	821.7335735020799	-30.860668730318256
61.25	821.9260775195312	-30.861198043551088
61.3	822.1183421711701	-30.86172735678392
61.35	822.3103675752038	-30.862256670016748
61.4	822.5021538498399	-30.86278598324958
61.45	822.6937011132862	-30.863315296482412
61.5	822.8850094837501	-30.86384460971524
61.55	823.0760790794388	-30.864373922948072
61.6	823.2669100185601	-30.864903236180904
61.65	823.4575024193214	-30.865432549413736
61.7	823.6478563999301	-30.865961862646564
61.75	823.8379720785938	-30.866491175879396
61.8	824.0278495735199	-30.867020489112228
61.85	824.2174890029165	-30.867549802345057
61.9	824.4068904849901	-30.86807911557789
61.95	824.5960541379488	-30.86860842881072
62.0	824.7849800800001	-30.86913774204355
62.05	824.9736684293514	-30.86966705527638
62.1	825.16211930421	-30.870196368509212
62.15	825.3503328227838	-30.870725681742044
62.2	825.53830910328	-30.871254994974873
62.25	825.7260482639063	-30.871784308207705
62.3	825.9135504228701	-30.872313621440536
62.35	826.1008156983787	-30.872842934673365
62.4	826.2878442086401	-30.873372247906197
62.45	826.4746360718614	-30.87390156113903
62.5	826.66119140625	-30.874430874371857
62.55	826.847510330014	-30.87496018760469
62.6	827.03359296136	-30.87548950083752
62.65	827.2194394184963	-30.87601881407035
62.7	827.4050498196301	-30.87654812730318
62.75	827.5904242829688	-30.877077440536013
62.8	827.77556292672	-30.877606753768845
62.85	827.9604658690913	-30.878136067001673
62.9	828.14513322829	-30.878665380234505
62.95	828.3295651225237	-30.879194693467337
63.0	828.5137616700001	-30.879724006700165
63.05	828.6977229889263	-30.880253319932997
63.1	828.8814491975099	-30.88078263316583
63.15	829.0649404139588	-30.881311946398657
63.2	829.24819675648	-30.88184125963149
63.25	829.4312183432812	-30.88237057286432
63.3	829.61400529257	-30.882899886097153
63.35	829.7965577225538	-30.88342919932998
63.4	829.97887575144	-30.883958512562813
63.45	830.1609594974364	-30.884487825795645
63.5	830.3428090787501	-30.885017139028474
63.55	830.5244246135887	-30.885546452261305
63.6	830.7058062201601	-30.886075765494137
63.65	830.8869540166713	-30.886605078726966
63.7	831.0678681213302	-30.887134391959798
63.75	831.2485486523439	-30.88766370519263
63.8	831.42899572792	-30.88819301842546
63.85	831.6092094662663	-30.88872233165829
63.9	831.78918998559	-30.88925164489112
63.95	831.9689374040988	-30.889780958123954
64.0	832.14845184	-30.890310271356782
64.05	832.3277334115014	-30.890839584589614
64.1	832.5067822368101	-30.891368897822446
64.15	832.6855984341339	-30.891898211055274
64.2	832.8641821216802	-30.892427524288106
64.25	833.0425334176563	-30.892956837520938
64.3	833.22065244027	-30.89348615075377
64.35	833.3985393077287	-30.894015463986598
64.4	833.57619413824	-30.89454477721943
64.45	833.7536170500114	-30.895074090452262
64.5	833.9308081612501	-30.89560340368509
64.55	834.1077675901638	-30.896132716917922
64.6	834.28449545496	-30.896662030150754
64.65	834.4609918738464	-30.897191343383582
64.7	834.63725696503	-30.897724415410384
64.75	834.8132908467188	-30.898290579564488
64.8	834.98909363712	-30.898856743718593
64.85	835.1646654544413	-30.899422907872697
64.9	835.3400064168901	-30.8999890720268
64.95	835.5151166426738	-30.900555236180903
65.0	835.68999625	-30.901121400335008
65.05	835.8646453570764	-30.901687564489112
65.1	836.0390640821101	-30.902253728643217
65.15	836.2132525433088	-30.902819892797318
65.2	836.3872108588802	-30.903386056951422
65.25	836.5609391470314	-30.903952221105527
65.3	836.7344375259701	-30.90451838525963
65.35	836.9077061139037	-30.905084549413736
65.4	837.0807450290401	-30.905650713567837
65.45	837.2535543895863	-30.906216877721942
65.5	837.42613431375	-30.906783041876047
65.55	837.5984849197387	-30.90734920603015
65.6	837.7706063257599	-30.907915370184256
65.65	837.9424986500213	-30.908481534338357
65.7	838.1141620107301	-30.90904769849246
65.75	838.2855965260939	-30.909613862646566
65.8	838.4568023143202	-30.91018002680067
65.85	838.6277794936162	-30.91074619095477
65.9	838.7985281821901	-30.911312355108876
65.95	838.9690484982489	-30.91187851926298
66.0	839.13934056	-30.912444683417085
66.05	839.3094044856512	-30.91301084757119
66.1	839.47924039341	-30.91357701172529
66.15	839.6488484014837	-30.914143175879396
66.2	839.8182286280801	-30.9147093400335
66.25	839.9873811914063	-30.915275504187605
66.3	840.15630620967	-30.91584166834171
66.35	840.3250038010788	-30.91640783249581
66.4	840.4934740838402	-30.916973996649915
66.45	840.6617171761613	-30.91754016080402
66.5	840.8297331962501	-30.918106324958124
66.55	840.9975222623139	-30.91867248911223
66.6	841.16508449256	-30.91923865326633
91.73	919.3584930097164	-31.1059863919598
116.87	919.3582655299647	-31.19982440201005
142.0	919.358017122064	-31.16893320330613
167.14	919.3577467240169	-30.880186443516546
192.27	919.3574536842721	-30.591554539240008
217.41	919.357136899424	-30.302807779450426
242.54	919.3567957484611	-30.014175875173883
267.68	919.3564290828225	-29.7254291153843
292.81	919.356036313798	-29.436797211107763
317.95	919.3556162438218	-29.148050451318177
343.08	919.3551683181895	-28.85941854704164
368.22	919.3546912863729	-28.570671787252056
393.35	919.35418462932	-28.282039882975518
418.49	919.3536470394664	-27.993293123185936
443.62	919.3530780350027	-27.704661218909393
468.76	919.3524762471345	-27.41591445911981
493.89	919.3518412328269	-27.127282554843273
519.03	919.35117155773	-26.838535795053687
544.16	919.3504668190608	-26.54990389077715
569.3	919.3497255124481	-26.261157130987566
594.43	919.3489472767808	-25.972525226711028
619.57	919.3481305330524	-25.683778466921442
644.7	919.347274963186	-25.395146562644904
669.84	919.3463789087654	-25.10639980285532
694.97	919.3454420960522	-24.817767898578783
720.11	919.3444627822736	-24.529021138789197
745.24	919.343440739276	-24.24038923451266
770.38	919.3423741347971	-23.951642474723077
795.51	919.3412627874528	-23.663010570446538
820.65	919.3401047701598	-23.374263810656952
845.78	919.3388999494263	-23.085631906380414
870.92	919.3376462978002	-22.79688514659083
896.05	919.3363437307391	-22.508253242314293
921.19	919.3349901146429	-22.219506482524707
946.32	919.3335854149069	-21.93087457824817
971.45	919.3321279763609	-21.64224267397163
996.59	919.3306160434295	-21.353495914182048
1021.72	919.3290496581035	-21.064864009905506
1046.86	919.3274263944433	-20.776117250115924
1071.99	919.325746346521	-20.487485345839385
1097.13	919.3240069599074	-20.1987385860498
1122.26	919.3222083814705	-19.910106681773264
1147.4	919.3203479212083	-19.62135992198368
1172.53	919.3184257794048	-19.33272801770714
1197.67	919.3164391230455	-19.043981257917558
1222.8	921.0	-18.755349353641016
1247.94	921.0	-18.466602593851434
1273.07	921.0	-18.177970689574895
1298.21	921.0	-17.88922392978531
1323.34	921.0	-17.600592025508774
1348.48	921.0	-17.31184526571919
1373.61	921.0	-17.02321336144265
1398.75	921.0	-16.734466601653068
1423.88	921.0	-16.445834697376526
1449.02	921.0	-16.157087937586944
1474.15	921.0	-15.868456033310403
1499.29	921.0	-15.579709273520823
1524.42	921.0	-15.291077369244281
1549.56	921.0	-15.002330609454699
1574.69	921.0	-14.71369870517816
1599.83	921.0	-14.424951945388578
1624.96	921.0	-14.136320041112036
1650.1	921.0	-13.847573281322457
1675.23	921.0	-13.558941377045915
1700.37	921.0	-13.270194617256333
1725.5	921.0	-12.981562712979791
1750.64	921.0	-12.692815953190209
1775.77	921.0	-12.40418404891367
1800.9	921.0	-12.115552144637128
1826.04	921.0	-11.82680538484755
1851.17	921.0	-11.538173480571007
1876.31	921.0	-11.249426720781425
1901.44	921.0	-10.960794816504883
1926.58	921.0	-10.672048056715305
1951.71	921.0	-10.383416152438762
1976.85	921.0	-10.09466939264918
2001.98	921.0	-9.806037488372638
2027.12	921.0	-9.51729072858306
2052.25	921.0	-9.228658824306518
2077.39	921.0	-8.939912064516935
2102.52	921.0	-8.651280160240397
2127.66	921.0	-8.362533400450815
2152.79	921.0	-8.073901496174273
2177.93	921.0	-7.7851547363846905
2203.06	921.0	-7.496522832108148
2228.2	921.0	-7.207776072318566
2253.33	921.0	-6.919144168042028
2278.47	921.0	-6.6303974082524455
2303.6	921.0	-6.341765503975903
2328.74	921.0	-6.053018744186321
2353.87	921.0	-5.764386839909783
2379.01	921.0	-5.475640080120193
2404.14	921.0	-5.187008175843658
2429.28	921.0	-4.898261416054073
2454.41	921.0	-4.609629511777538
2479.55	921.0	-4.320882751987952
2504.68	921.0	-4.032250847711413
2529.82	921.0	-3.7435040879218278
2554.95	921.0	-3.4548721836452927
2580.09	921.0	-3.166125423855707
2605.22	921.0	-2.8774935195791684
2630.36	921.0	-2.588746759789583
2655.49	921.0	-2.3001148555130477
