 0.000	 -7.3800
 1.000	 -24.7497
 2.000	 -27.4763
 3.000	 -28.8347
 4.000	 -29.3555
 5.000	 -29.3695
 6.000	 -29.1395
 7.000	 -28.8380
 8.000	 -28.5589
 9.000	 -28.3408
10.000	 -28.1897
11.000	 -28.0958
12.000	 -28.0444
13.000	 -28.0211
14.000	 -28.0146
15.000	 -28.0169
16.000	 -28.0227
17.000	 -28.0291
18.000	 -28.0345
19.000	 -28.0382
20.000	 -28.0403
21.000	 -28.0408
22.000	 -28.0401
23.000	 -28.0386
24.000	 -28.0366
25.000	 -28.0343
26.000	 -28.0319
27.000	 -28.0294
28.000	 -28.0270
29.000	 -28.0247
30.000	 -28.0225
31.000	 -28.0204
32.000	 -28.0184
33.000	 -28.0165
34.000	 -28.0146
35.000	 -28.0128
36.000	 -28.0110
37.000	 -28.0092
38.000	 -28.0075
39.000	 -28.0058
40.000	 -28.0042
41.000	 -28.0026
42.000	 -28.0011
43.000	 -27.9996
44.000	 -27.9982
45.000	 -27.9968
46.000	 -27.9954
47.000	 -27.9941
48.000	 -27.9928
49.000	 -27.9915
50.000	 -27.9903
51.000	 -27.9891
52.000	 -27.9879
53.000	 -27.9868
54.000	 -27.9857
55.000	 -27.9847
56.000	 -27.9836
57.000	 -27.9826
58.000	 -27.9816
59.000	 -27.9807
60.000	 -27.9798
61.000	 -27.9789
62.000	 -27.9780
63.000	 -27.9772
64.000	 -27.9764
65.000	 -27.9756
66.000	 -27.9748
67.000	 -27.9741
68.000	 -27.9734
69.000	 -27.9727
70.000	 -27.9720
71.000	 -27.9714
72.000	 -27.9707
73.000	 -27.9702
74.000	 -27.9696
75.000	 -27.9690
76.000	 -27.9685
77.000	 -27.9680
78.000	 -27.9675
79.000	 -27.9670
80.000	 -27.9666
81.000	 -27.9662
82.000	 -27.9658
83.000	 -27.9654
84.000	 -27.9651
85.000	 -27.9647
86.000	 -27.9644
87.000	 -27.9641
88.000	 -27.9638
89.000	 -27.9636
90.000	 -27.9633
91.000	 -27.9631
92.000	 -27.9629
93.000	 -27.9628
94.000	 -27.9626
95.000	 -27.9625
96.000	 -27.9624
97.000	 -27.9622
98.000	 -27.9621
99.000	 -27.9619
100.000	 -27.9618
101.000	 -27.9617
102.000	 -27.9616
103.000	 -27.9614
104.000	 -27.9613
105.000	 -27.9612
106.000	 -27.9610
107.000	 -27.9609
108.000	 -27.9608
109.000	 -27.9607
110.000	 -27.9605
111.000	 -27.9604
112.000	 -27.9603
113.000	 -27.9602
114.000	 -27.9600
115.000	 -27.9599
116.000	 -27.9598
117.000	 -27.9597
118.000	 -27.9595
119.000	 -27.9594
120.000	 -27.9593
121.000	 -27.9592
122.000	 -27.9590
123.000	 -27.9589
124.000	 -27.9588
125.000	 -27.9587
126.000	 -27.9585
127.000	 -27.9584
128.000	 -27.9583
129.000	 -27.9582
130.000	 -27.9580
131.000	 -27.9579
132.000	 -27.9578
133.000	 -27.9577
134.000	 -27.9575
135.000	 -27.9574
136.000	 -27.9573
137.000	 -27.9572
