 0.000	 -16.7266
 0.200	 -17.8501
 0.400	 -18.9736
 0.600	 -20.0970
 0.800	 -21.2205
 1.000	 -22.3440
 1.200	 -23.1266
 1.400	 -23.9092
 1.600	 -24.6919
 1.800	 -25.4745
 2.000	 -26.2571
 2.200	 -26.7240
 2.400	 -27.1909
 2.600	 -27.6578
 2.800	 -28.1247
 3.000	 -28.5916
 3.200	 -28.8344
 3.400	 -29.0772
 3.600	 -29.3200
 3.800	 -29.5628
 4.000	 -29.8056
 4.200	 -29.9096
 4.400	 -30.0136
 4.600	 -30.1176
 4.800	 -30.2216
 5.000	 -30.3256
 5.200	 -30.3527
 5.400	 -30.3798
 5.600	 -30.4068
 5.800	 -30.4339
 6.000	 -30.4610
 6.200	 -30.4508
 6.400	 -30.4406
 6.600	 -30.4303
 6.800	 -30.4201
 7.000	 -30.4099
 7.200	 -30.3854
 7.400	 -30.3609
 7.600	 -30.3364
 7.800	 -30.3119
 8.000	 -30.2874
 8.200	 -30.2608
 8.400	 -30.2342
 8.600	 -30.2076
 8.800	 -30.1810
 9.000	 -30.1544
 9.200	 -30.1312
 9.400	 -30.1079
 9.600	 -30.0847
 9.800	 -30.0614
10.000	 -30.0382
10.200	 -30.0202
10.400	 -30.0022
10.600	 -29.9843
10.800	 -29.9663
11.000	 -29.9483
11.200	 -29.9355
11.400	 -29.9227
11.600	 -29.9100
11.800	 -29.8972
12.000	 -29.8844
12.200	 -29.8760
12.400	 -29.8677
12.600	 -29.8593
12.800	 -29.8510
13.000	 -29.8426
13.200	 -29.8376
13.400	 -29.8327
13.600	 -29.8277
13.800	 -29.8228
14.000	 -29.8178
14.200	 -29.8152
14.400	 -29.8126
14.600	 -29.8101
14.800	 -29.8075
15.000	 -29.8049
15.200	 -29.8039
15.400	 -29.8029
15.600	 -29.8019
15.800	 -29.8009
16.000	 -29.7999
16.200	 -29.7998
16.400	 -29.7998
16.600	 -29.7997
16.800	 -29.7997
17.000	 -29.7996
17.200	 -29.8000
17.400	 -29.8005
17.600	 -29.8009
17.800	 -29.8014
18.000	 -29.8018
18.200	 -29.8024
18.400	 -29.8031
18.600	 -29.8037
18.800	 -29.8044
19.000	 -29.8050
19.200	 -29.8056
19.400	 -29.8063
19.600	 -29.8069
19.800	 -29.8076
20.000	 -29.8082
20.200	 -29.8088
20.400	 -29.8093
20.600	 -29.8099
20.800	 -29.8104
21.000	 -29.8110
21.200	 -29.8114
21.400	 -29.8118
21.600	 -29.8123
21.800	 -29.8127
22.000	 -29.8131
22.200	 -29.8134
22.400	 -29.8136
22.600	 -29.8139
22.800	 -29.8141
23.000	 -29.8144
23.200	 -29.8145
23.400	 -29.8147
23.600	 -29.8148
23.800	 -29.8150
24.000	 -29.8151
24.200	 -29.8151
24.400	 -29.8152
24.600	 -29.8152
24.800	 -29.8153
25.000	 -29.8153
25.200	 -29.8153
25.400	 -29.8152
25.600	 -29.8152
25.800	 -29.8151
26.000	 -29.8151
26.200	 -29.8150
26.400	 -29.8149
26.600	 -29.8148
26.800	 -29.8147
27.000	 -29.8146
27.200	 -29.8145
27.400	 -29.8143
27.600	 -29.8142
27.800	 -29.8140
28.000	 -29.8139
28.200	 -29.8138
28.400	 -29.8136
28.600	 -29.8135
28.800	 -29.8133
29.000	 -29.8132
29.200	 -29.8131
29.400	 -29.8129
29.600	 -29.8128
29.800	 -29.8126
30.000	 -29.8125
30.200	 -29.8123
30.400	 -29.8122
30.600	 -29.8120
30.800	 -29.8119
31.000	 -29.8117
31.200	 -29.8116
31.400	 -29.8114
31.600	 -29.8113
31.800	 -29.8111
32.000	 -29.8110
32.200	 -29.8109
32.400	 -29.8107
32.600	 -29.8106
32.800	 -29.8104
33.000	 -29.8103
33.200	 -29.8102
33.400	 -29.8101
33.600	 -29.8099
33.800	 -29.8098
34.000	 -29.8097
34.200	 -29.8096
34.400	 -29.8095
34.600	 -29.8093
34.800	 -29.8092
35.000	 -29.8091
35.200	 -29.8090
35.400	 -29.8089
35.600	 -29.8087
35.800	 -29.8086
36.000	 -29.8085
36.200	 -29.8084
36.400	 -29.8083
36.600	 -29.8082
36.800	 -29.8081
37.000	 -29.8080
37.200	 -29.8079
37.400	 -29.8078
37.600	 -29.8076
37.800	 -29.8075
38.000	 -29.8074
38.200	 -29.8073
38.400	 -29.8072
38.600	 -29.8072
38.800	 -29.8071
39.000	 -29.8070
39.200	 -29.8069
39.400	 -29.8068
39.600	 -29.8067
39.800	 -29.8066
40.000	 -29.8065
40.200	 -29.8064
40.400	 -29.8063
40.600	 -29.8062
40.800	 -29.8061
41.000	 -29.8060
41.200	 -29.8059
41.400	 -29.8058
41.600	 -29.8057
41.800	 -29.8056
42.000	 -29.8055
42.200	 -29.8054
42.400	 -29.8053
42.600	 -29.8053
42.800	 -29.8052
43.000	 -29.8051
43.200	 -29.8050
43.400	 -29.8049
43.600	 -29.8048
43.800	 -29.8047
