 0.000	 -16.7266
 1.000	 -22.3440
 2.000	 -26.2571
 3.000	 -28.5916
 4.000	 -29.8056
 5.000	 -30.3256
 6.000	 -30.4610
 7.000	 -30.4099
 8.000	 -30.2874
 9.000	 -30.1544
10.000	 -30.0382
11.000	 -29.9483
12.000	 -29.8844
13.000	 -29.8426
14.000	 -29.8178
15.000	 -29.8049
16.000	 -29.7999
17.000	 -29.7996
18.000	 -29.8018
19.000	 -29.8050
20.000	 -29.8082
21.000	 -29.8110
22.000	 -29.8131
23.000	 -29.8144
24.000	 -29.8151
25.000	 -29.8153
26.000	 -29.8151
27.000	 -29.8146
28.000	 -29.8139
29.000	 -29.8132
30.000	 -29.8125
31.000	 -29.8117
32.000	 -29.8110
33.000	 -29.8103
34.000	 -29.8097
35.000	 -29.8091
36.000	 -29.8085
37.000	 -29.8080
38.000	 -29.8074
39.000	 -29.8070
40.000	 -29.8065
41.000	 -29.8060
42.000	 -29.8055
43.000	 -29.8051
44.000	 -29.8046
45.000	 -29.8042
46.000	 -29.8038
47.000	 -29.8033
48.000	 -29.8029
49.000	 -29.8025
50.000	 -29.8021
51.000	 -29.8017
52.000	 -29.8014
53.000	 -29.8010
54.000	 -29.8006
55.000	 -29.8003
56.000	 -29.7999
57.000	 -29.7996
58.000	 -29.7993
59.000	 -29.7989
60.000	 -29.7986
61.000	 -29.7983
62.000	 -29.7980
63.000	 -29.7977
64.000	 -29.7974
65.000	 -29.7971
66.000	 -29.7968
67.000	 -29.7966
68.000	 -29.7963
69.000	 -29.7961
70.000	 -29.7958
71.000	 -29.7956
72.000	 -29.7953
73.000	 -29.7951
74.000	 -29.7949
75.000	 -29.7946
76.000	 -29.7944
77.000	 -29.7942
78.000	 -29.7940
79.000	 -29.7938
80.000	 -29.7936
81.000	 -29.7934
82.000	 -29.7932
83.000	 -29.7931
84.000	 -29.7929
85.000	 -29.7927
86.000	 -29.7925
87.000	 -29.7924
88.000	 -29.7922
89.000	 -29.7921
90.000	 -29.7919
91.000	 -29.7918
92.000	 -29.7916
93.000	 -29.7915
94.000	 -29.7913
95.000	 -29.7912
96.000	 -29.7911
97.000	 -29.7909
98.000	 -29.7908
99.000	 -29.7907
100.000	 -29.7905
101.000	 -29.7904
102.000	 -29.7903
103.000	 -29.7902
104.000	 -29.7901
105.000	 -29.7900
106.000	 -29.7899
107.000	 -29.7898
108.000	 -29.7897
109.000	 -29.7896
110.000	 -29.7895
111.000	 -29.7894
112.000	 -29.7893
113.000	 -29.7892
114.000	 -29.7891
115.000	 -29.7890
116.000	 -29.7889
117.000	 -29.7888
118.000	 -29.7888
119.000	 -29.7887
120.000	 -29.7886
121.000	 -29.7885
122.000	 -29.7884
123.000	 -29.7884
124.000	 -29.7883
125.000	 -29.7882
