 0.000	 -16.9366
 1.000	 -22.6826
 2.000	 -26.6831
 3.000	 -29.0232
 4.000	 -30.2005
 5.000	 -30.6806
 6.000	 -30.7875
 7.000	 -30.7199
 8.000	 -30.5895
 9.000	 -30.4533
10.000	 -30.3365
11.000	 -30.2467
12.000	 -30.1832
13.000	 -30.1416
14.000	 -30.1167
15.000	 -30.1037
16.000	 -30.0984
17.000	 -30.0978
18.000	 -30.0998
19.000	 -30.1028
20.000	 -30.1058
21.000	 -30.1085
22.000	 -30.1106
23.000	 -30.1119
24.000	 -30.1127
25.000	 -30.1129
26.000	 -30.1127
27.000	 -30.1123
28.000	 -30.1117
29.000	 -30.1110
30.000	 -30.1103
31.000	 -30.1096
32.000	 -30.1089
33.000	 -30.1082
34.000	 -30.1075
35.000	 -30.1069
36.000	 -30.1064
37.000	 -30.1058
38.000	 -30.1053
39.000	 -30.1048
40.000	 -30.1043
41.000	 -30.1039
42.000	 -30.1034
43.000	 -30.1030
44.000	 -30.1025
45.000	 -30.1021
46.000	 -30.1017
47.000	 -30.1013
48.000	 -30.1009
49.000	 -30.1005
50.000	 -30.1001
51.000	 -30.0997
52.000	 -30.0993
53.000	 -30.0989
54.000	 -30.0986
55.000	 -30.0982
56.000	 -30.0979
57.000	 -30.0976
58.000	 -30.0972
59.000	 -30.0969
60.000	 -30.0966
61.000	 -30.0963
62.000	 -30.0960
63.000	 -30.0957
64.000	 -30.0954
65.000	 -30.0951
66.000	 -30.0949
67.000	 -30.0946
68.000	 -30.0943
69.000	 -30.0941
70.000	 -30.0938
71.000	 -30.0936
72.000	 -30.0934
73.000	 -30.0931
74.000	 -30.0929
75.000	 -30.0927
76.000	 -30.0925
77.000	 -30.0923
78.000	 -30.0921
79.000	 -30.0919
80.000	 -30.0917
81.000	 -30.0915
82.000	 -30.0913
83.000	 -30.0912
84.000	 -30.0910
85.000	 -30.0908
86.000	 -30.0907
87.000	 -30.0905
88.000	 -30.0903
89.000	 -30.0902
90.000	 -30.0900
91.000	 -30.0899
92.000	 -30.0898
93.000	 -30.0896
